,,std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,,week_cd,screen_class,previous_screen_class,errors: 0,use_time_msec,,purchase_type,product,create_date
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056030523000 ,1695088430523000 ,0,96,Splash,null,2023-09-19 01:53:50.523,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,membership_user,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056030524000 ,1695088430524000 ,0,96,Splash,null,2023-09-19 01:53:50.524,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056030569000 ,1695088430569000 ,0,96,HomeTab,Splash,2023-09-19 01:53:50.569,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056031207000 ,1695088431207000 ,0,96,RCTModalHostViewController,HomeTab,2023-09-19 01:53:51.207,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056031207000 ,1695088431207000 ,0,96,HomeTab,null,2023-09-19 01:53:51.207,1036,1.036,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056035471000 ,1695088435471000 ,0,96,RCTModalHostViewController,null,2023-09-19 01:53:55.471,4264,4.264,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056035472010 ,1695088435472010 ,10,96,UIViewController,RCTModalHostViewController,2023-09-19 01:53:55.472,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056037588010 ,1695088437588010 ,10,96,PathTab,UIViewController,2023-09-19 01:53:57.588,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056037588010 ,1695088437588010 ,10,96,UIViewController,null,2023-09-19 01:53:57.588,2116,2.116,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056037884010 ,1695088437884010 ,10,96,PathTab,null,2023-09-19 01:53:57.884,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056042167010 ,1695088442167010 ,10,96,PathTab,null,2023-09-19 01:54:02.167,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056042414010 ,1695088442414010 ,10,96,PathTabPlayer,PathTab,2023-09-19 01:54:02.414,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056042414010 ,1695088442414010 ,10,96,PathTab,null,2023-09-19 01:54:02.414,4825,4.825,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056153785010 ,1695088553785010 ,10,96,PathTabPlayer,null,2023-09-19 01:55:53.785,111371,111.371,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056153785020 ,1695088553785020 ,20,96,PathTab,PathTabPlayer,2023-09-19 01:55:53.785,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056155784020 ,1695088555784020 ,20,96,PathTab,null,2023-09-19 01:55:55.784,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056155845020 ,1695088555845020 ,20,96,PathTabPlayer,PathTab,2023-09-19 01:55:55.845,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056155845020 ,1695088555845020 ,20,96,PathTab,null,2023-09-19 01:55:55.845,2059,2.059,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056160667020 ,1695088560667020 ,20,96,PathTabPlayer,null,2023-09-19 01:56:00.667,4821,4.821,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056179474000 ,1695088579474000 ,0,96,PathTabPlayer,null,2023-09-19 01:56:19.474,12112,12.112,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056225879000 ,1695088625879000 ,0,96,PathTabPlayer,null,2023-09-19 01:57:05.879,42006,42.006,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056225879000 ,1695088625879000 ,0,96,PathTab,PathTabPlayer,2023-09-19 01:57:05.879,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056225922000 ,1695088625922000 ,0,96,RCTModalHostViewController,PathTab,2023-09-19 01:57:05.922,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056227868000 ,1695088627868000 ,0,96,RCTModalHostViewController,null,2023-09-19 01:57:07.868,1988,1.988,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056227869010 ,1695088627869010 ,10,96,UIViewController,RCTModalHostViewController,2023-09-19 01:57:07.869,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056229905010 ,1695088629905010 ,10,96,UIViewController,null,2023-09-19 01:57:09.905,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056229925010 ,1695088629925010 ,10,96,CollectionQuiz,UIViewController,2023-09-19 01:57:09.925,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056229925010 ,1695088629925010 ,10,96,UIViewController,null,2023-09-19 01:57:09.925,2056,2.056,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056295860000 ,1695088695860000 ,0,96,PathTab,CollectionQuiz,2023-09-19 01:58:15.860,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056295860000 ,1695088695860000 ,0,96,CollectionQuiz,null,2023-09-19 01:58:15.860,65935,65.935,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056295862000 ,1695088695862000 ,0,96,PathTab,null,2023-09-19 01:58:15.862,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056300011000 ,1695088700011000 ,0,96,PathTab,null,2023-09-19 01:58:20.011,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056300183000 ,1695088700183000 ,0,96,PathTab,null,2023-09-19 01:58:20.183,4322,4.322,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056300184000 ,1695088700184000 ,0,96,RCTModalHostViewController,PathTab,2023-09-19 01:58:20.184,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056304006000 ,1695088704006000 ,0,96,RCTModalHostViewController,null,2023-09-19 01:58:24.006,3822,3.822,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056304007000 ,1695088704007000 ,0,96,UIViewController,RCTModalHostViewController,2023-09-19 01:58:24.007,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056313343010 ,1695088713343010 ,10,96,SnackPlayer,UIViewController,2023-09-19 01:58:33.343,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056313343010 ,1695088713343010 ,10,96,UIViewController,null,2023-09-19 01:58:33.343,9337,9.337,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056313345010 ,1695088713345010 ,10,96,SnackPlayer,null,2023-09-19 01:58:33.345,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056348840010 ,1695088748840010 ,10,96,SnackPlayer,null,2023-09-19 01:59:08.840,35496,35.496,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056348840010 ,1695088748840010 ,10,96,PathTab,SnackPlayer,2023-09-19 01:59:08.840,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056348841010 ,1695088748841010 ,10,96,PathTab,null,2023-09-19 01:59:08.841,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056352733010 ,1695088752733010 ,10,96,PathTab,null,2023-09-19 01:59:12.733,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056352743020 ,1695088752743020 ,20,96,CollectionQuiz,PathTab,2023-09-19 01:59:12.743,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056352744010 ,1695088752744010 ,10,96,PathTab,null,2023-09-19 01:59:12.744,3903,3.903,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056359833020 ,1695088759833020 ,20,96,CollectionQuiz,null,2023-09-19 01:59:19.833,7088,7.088,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056399476000 ,1695088799476000 ,0,96,PathTab,CollectionQuiz,2023-09-19 01:59:59.476,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056399476000 ,1695088799476000 ,0,96,CollectionQuiz,null,2023-09-19 01:59:59.476,37911,37.911,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056399478000 ,1695088799478000 ,0,96,PathTab,null,2023-09-19 01:59:59.478,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056399834000 ,1695088799834000 ,0,96,RCTModalHostViewController,PathTab,2023-09-19 01:59:59.834,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056403909000 ,1695088803909000 ,0,96,RCTModalHostViewController,null,2023-09-19 02:00:03.909,4432,4.432,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056403911000 ,1695088803911000 ,0,96,UIViewController,RCTModalHostViewController,2023-09-19 02:00:03.911,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056405286000 ,1695088805286000 ,0,96,UIViewController,null,2023-09-19 02:00:05.286,1376,1.376,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056406440000 ,1695088806440000 ,0,96,MyTab,UIViewController,2023-09-19 02:00:06.440,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056406441000 ,1695088806441000 ,0,96,UIViewController,null,2023-09-19 02:00:06.441,1127,1.127,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056406994000 ,1695088806994000 ,0,96,RCTModalHostViewController,MyTab,2023-09-19 02:00:06.994,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056415256000 ,1695088815256000 ,0,96,RCTModalHostViewController,null,2023-09-19 02:00:15.256,8815,8.815,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056415258000 ,1695088815258000 ,0,96,UIViewController,RCTModalHostViewController,2023-09-19 02:00:15.258,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056426263000 ,1695088826263000 ,0,96,BadgeList,UIViewController,2023-09-19 02:00:26.263,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056426263000 ,1695088826263000 ,0,96,UIViewController,null,2023-09-19 02:00:26.263,11006,11.006,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056441177010 ,1695088841177010 ,10,96,MyTab,BadgeList,2023-09-19 02:00:41.177,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056441177010 ,1695088841177010 ,10,96,BadgeList,null,2023-09-19 02:00:41.177,14914,14.914,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056443991010 ,1695088843991010 ,10,96,HomeTab,MyTab,2023-09-19 02:00:43.991,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056443991010 ,1695088843991010 ,10,96,MyTab,null,2023-09-19 02:00:43.991,2814,2.814,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695056448956010 ,1695088848956010 ,10,96,HomeTab,null,2023-09-19 02:00:48.956,4964,4.964,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676454000 ,1695165076454000 ,0,96,UIViewController,null,2023-09-19 23:11:16.454,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676468000 ,1695165076468000 ,0,96,UIViewController,UIViewController,2023-09-19 23:11:16.468,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676938000 ,1695165076938000 ,0,96,Splash,UIViewController,2023-09-19 23:11:16.938,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,membership_user,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676939000 ,1695165076939000 ,0,96,Splash,null,2023-09-19 23:11:16.939,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676939000 ,1695165076939000 ,0,96,Splash,null,2023-09-19 23:11:16.939,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132676996000 ,1695165076996000 ,0,96,HomeTab,Splash,2023-09-19 23:11:16.996,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132679487000 ,1695165079487000 ,0,96,PathTab,HomeTab,2023-09-19 23:11:19.487,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132679487000 ,1695165079487000 ,0,96,HomeTab,null,2023-09-19 23:11:19.487,2878,2.878,null,null,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132680348000 ,1695165080348000 ,0,96,PathTab,null,2023-09-19 23:11:20.348,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132682858010 ,1695165082858010 ,10,96,PathTab,null,2023-09-19 23:11:22.858,null,null,CAKE_COUPON,PLUS,2023-10-01
#REF!,#REF!,2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,BED1577A08AB4FB597EEF1AACDA3DEFE,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695132683113010 ,1695165083113010 ,10,96,PathTabPlayer,PathTab,2023-09-19 23:11:23.113,null,null,null,null,2023-10-01
