auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:20.786030080,user_engagement,null,PathTab,4999
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:36:34.077040128,user_engagement,null,PathTabPlayer,193291
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:36:34.077040128,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:36:38.024039936,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:36:38.196039936,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:36:38.196039936,user_engagement,null,PathTab,4118
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:37.237050112,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:37.237050112,user_engagement,null,PathTabPlayer,59041
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:42.468050176,screen_view,PathTab,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:42.469050112,user_engagement,null,PathTab,5231
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:42.505050112,path_tab_step_click,null,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:58.846060032,user_engagement,null,SpeakLecturePlayer,16377
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:37:58.846060032,screen_view,SpeakLecturePlayer,SpeakLectureSpeaking,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:30.894060032,user_engagement,null,SpeakLectureSpeaking,32048
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:30.894070016,screen_view,SpeakLectureSpeaking,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:32.537070080,screen_view,SpeakLecturePlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:32.537070080,user_engagement,null,SpeakLecturePlayer,1642
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:32.539069952,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:34.655069952,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:34.660070144,user_engagement,null,PathTab,2122
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:38:34.660070144,screen_view,PathTab,CollectionQuiz,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:39:59.239069952,user_engagement,null,CollectionQuiz,84578
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:39:59.239080192,screen_view,CollectionQuiz,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:39:59.240080128,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:58:31.605080064,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:58:31.611080192,screen_view,PathTab,CollectionQuiz,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:58:31.611080192,user_engagement,null,PathTab,1112372
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:23.897999872,screen_view,CollectionQuiz,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:23.897999872,user_engagement,null,CollectionQuiz,472286
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:23.900000000,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:24.249999872,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:28.912999936,user_engagement,null,RCTModalHostViewController,5014
